respondent_id,xyz_vaccine,seasonal_vaccine
26818,0.06151325339947205,0.3183163153730106
26819,0.37825756962086393,0.4267873763342733
26820,0.07528936757107164,0.27319118293572026
26821,0.09198328966835354,0.593947291292664
26822,0.27215175823303195,0.6143969499098032
26823,0.44182850842730975,0.5626765883168858
26824,0.035562188819340576,0.6928383848677859
26825,0.3752665154697578,0.7126065284014316
26826,0.0953557388866508,0.7607945161505367
26827,0.030418352582655406,0.09110746290088116
26828,0.15684217100267472,0.6804698256923261
26829,0.6155302104770292,0.9289115227192279
26830,0.08044070281642855,0.7754222415744706
26831,0.23952063152220324,0.8543359152970977
26832,0.1402246286680152,0.8520936421395137
26833,0.004290766650238922,0.27460074283982533
26834,0.08986617038652939,0.4143904524342388
26835,0.38807670354748486,0.9037532197281188
26836,0.1467433521268474,0.638198111668884
26837,0.030808501620502197,0.011123327296369542
26838,0.10721495666731011,0.4769516803842567
26839,0.14314120922837736,0.4968656194632943
26840,0.08763573473141917,0.1269420486098966
26841,0.3619281113062274,0.8051552403796173
26842,0.07583759337878827,0.1831802977890372
26843,0.038906858244656305,0.016027821193148307
26844,0.07152666025391087,0.5405340662280042
26845,0.044235296119939004,0.6744216423372622
26846,0.06997080649072437,0.7541747771655323
26847,0.2995521860062155,0.1313689402995395
26848,0.04222978807508289,0.6627098514641556
26849,0.11647223219819035,0.5255137163905865
26850,0.46730368574004794,0.6010448862523734
26851,0.030713521186816493,0.06485642882108207
26852,0.03295983452563637,0.06786394539879231
26853,0.5418160066177377,0.589754030104112
26854,0.01427291699423368,0.0732611577658613
26855,0.58597322460246,0.8658769792149341
26856,0.09892655380682808,0.0265274343612482
26857,0.40121935873114667,0.15619674376610815
26858,0.13538209456277375,0.6304728599549341
26859,0.06424638068585237,0.09248452862844402
26860,0.1230804012596738,0.08734675723573773
26861,0.10695850974326823,0.08131207957647525
26862,0.11408758921167737,0.24699088880756986
26863,0.20634638950940137,0.42816758197269933
26864,0.4927535891985648,0.3773200431196427
26865,0.014792804598750786,0.03910548057087775
26866,0.24353260458515083,0.6785233556889
26867,0.11688396981071385,0.18183752467638137
26868,0.785837403726532,0.9407731948148235
26869,0.09566529500347801,0.28530640611095315
26870,0.6653679155410269,0.8777029517331784
26871,0.05357472177738124,0.047186109069729545
26872,0.04051725122218569,0.24599003379778245
26873,0.12178999086785537,0.8475516734099178
26874,0.04568590179935405,0.09650412404111965
26875,0.6767850964580263,0.9131928470971509
26876,0.04464124635378583,0.04882526873773671
26877,0.04214260688336215,0.09958236180309551
26878,0.1376532803561605,0.14283503517807375
26879,0.010676463597057083,0.017653234234686663
26880,0.03734460902639618,0.08160127719294764
26881,0.025489686141403622,0.07522137346348688
26882,0.018385604594671888,0.07268086811175825
26883,0.057422589540144627,0.23842266639360268
26884,0.07406540437193723,0.2016202613607248
26885,0.21927604592803257,0.8173110642397989
26886,0.1036243195407309,0.7754023310897484
26887,0.6387150845097589,0.8991622804601153
26888,0.8677597774375965,0.9435767245254223
26889,0.043138701431084156,0.14338554948477825
26890,0.08386063559244944,0.3250704391097997
26891,0.2865054164414946,0.49511260150198566
26892,0.12904470389624947,0.8380846356662005
26893,0.04922242571187846,0.2076498275680695
26894,0.2070865902144994,0.3030168227349838
26895,0.0801994296080557,0.8544072997485668
26896,0.052688011225712116,0.07776420559652654
26897,0.05869544912549988,0.3805068808535265
26898,0.24489964715635795,0.695690667558495
26899,0.05263736364531389,0.052163675886957174
26900,0.1466244418235064,0.27130961341342297
26901,0.0060600437322486525,0.20694022893885874
26902,0.3114529210150746,0.9497951269169308
26903,0.10378766245878211,0.038540367958024756
26904,0.04178481671780016,0.3149681044889517
26905,0.365425842339972,0.797003985740612
26906,0.0683340503646165,0.3491276847153951
26907,0.010833170331083242,0.5709177514820761
26908,0.14058580567838336,0.7350001438382994
26909,0.06725277809582775,0.292446129902208
26910,0.1004702104009488,0.21708448311923795
26911,0.037027294683348574,0.05218158661039626
26912,0.4433338093688152,0.936445895303738
26913,0.7415641648647614,0.883828039458989
26914,0.057891131899485415,0.12986163776372744
26915,0.12726148860394068,0.6867620271674274
26916,0.06456090126677375,0.38184760660546435
26917,0.004515945054505511,0.008464296682900717
26918,0.7579248586091998,0.9222604996099495
26919,0.31749908773830665,0.5998876213377252
26920,0.021255730724852356,0.1258713802750197
26921,0.11278132016509579,0.8578975750319985
26922,0.059001860875617505,0.670515415112114
26923,0.10722772191827909,0.5376692120638713
26924,0.6487978518134194,0.891678605060072
26925,0.10600099082052972,0.6043619497297676
26926,0.5851829871322884,0.42419015154119444
26927,0.35697143056716196,0.6724758417106398
26928,0.05533189804666917,0.5407947000376381
26929,0.12667847461891316,0.20140913254444104
26930,0.6725425966291132,0.906933248004468
26931,0.10141608464743006,0.3214161905772248
26932,0.06296145884448483,0.8790959282510623
26933,0.10435734761357096,0.7453144266733962
26934,0.5328677071854396,0.6894594050236222
26935,0.16865402949029043,0.44278797853063356
26936,0.40531039889743287,0.1712930545304182
26937,0.29174878201988985,0.765737521399195
26938,0.07930631658152809,0.05715754132196606
26939,0.059037709285922134,0.05376585183815001
26940,0.05842761969302196,0.11751473347629392
26941,0.055044359667166476,0.4590372284555988
26942,0.5929666454440404,0.7890024050995668
26943,0.1420531761101479,0.6229103956113419
26944,0.07035166966682149,0.15851430649736042
26945,0.1252837721438338,0.6088869053594599
26946,0.16266901328327393,0.724456697175722
26947,0.15779376482051727,0.6094439054943813
26948,0.014400013713119839,0.050295287484545835
26949,0.02196317892320875,0.04643405474142142
26950,0.036099430717525846,0.5237188258767356
26951,0.07559969124974994,0.32650084156480885
26952,0.8357684257808811,0.944225605342338
26953,0.8034838588716232,0.9778484024300553
26954,0.05066143704362532,0.16540633410875719
26955,0.18589179672717485,0.6118407780939732
26956,0.10870005547297225,0.26412825017471503
26957,0.02885997386887668,0.9043146413568095
26958,0.30876948545536914,0.751616989552296
26959,0.02897096741786218,0.2252085728967085
26960,0.04188873690774754,0.05683741701378249
26961,0.23221505715062343,0.5665083424205083
26962,0.17570200619451215,0.9241468501515917
26963,0.15200639470567448,0.2947378923532236
26964,0.09600746727258215,0.22467443407113466
26965,0.8162781215412805,0.9467235061000533
26966,0.014009275531142522,0.031143294168257035
26967,0.14699927846388802,0.44145378861813384
26968,0.04294866798213982,0.8153974417474776
26969,0.03861051781640466,0.19752967811458533
26970,0.6761018998298289,0.34189871373130293
26971,0.10755293691982153,0.3146450891531681
26972,0.006574489202134317,0.021336044396614955
26973,0.05484524193754789,0.13356393289248011
26974,0.09506547147792221,0.32645797214583666
26975,0.07357614286451258,0.6367752040723843
26976,0.8878463656068617,0.5842212963252322
26977,0.05822928891283152,0.30820734199069016
26978,0.017488242304944408,0.8058778013992547
26979,0.28966476093879034,0.6278201285172581
26980,0.04920234998539576,0.08242399180868033
26981,0.04935102620291342,0.2500622972495207
26982,0.7071155275796652,0.8703260018193842
26983,0.17658003453585652,0.6144545342272835
26984,0.08082919236246218,0.1740175412175594
26985,0.01852034891544011,0.08064316030346037
26986,0.18994565218170736,0.6394295448392942
26987,0.07113164265718339,0.17697511620616763
26988,0.034973084771948215,0.10626879434588733
26989,0.338475131054926,0.746515904473393
26990,0.014326343270795832,0.06439492355468684
26991,0.2519879008631832,0.5230135715244201
26992,0.28163736266987,0.4314720558389896
26993,0.14893236072829538,0.8572883995447794
26994,0.18180541925078642,0.4580322241477752
26995,0.17342592530753587,0.4585854469539201
26996,0.18540628270837717,0.24380475709910318
26997,0.01834506795604606,0.06499205532962528
26998,0.046946730674572584,0.05157465000669631
26999,0.4572317778828793,0.5601982949890032
27000,0.12849251280837007,0.4024860419749313
27001,0.04438178607759252,0.7993452669927513
27002,0.009046479989320483,0.18055643641325425
27003,0.023073682927511923,0.052937568546028685
27004,0.09890478771530326,0.27590556271984856
27005,0.3557162571278849,0.7745099678617523
27006,0.7548819640841795,0.9217593238344347
27007,0.061584280940133664,0.11420890919938817
27008,0.04845077206110627,0.054866861997019165
27009,0.05549583795382559,0.26089563853905606
27010,0.0548648565225215,0.14114820900170072
27011,0.09081514881249066,0.14449039128516927
27012,0.2797184064887488,0.6346669774411032
27013,0.10643647450592213,0.4271159516206093
27014,0.017151303049665893,0.20429488179196273
27015,0.07567729665968077,0.1986328884556915
27016,0.16880047968883588,0.33808129490033945
27017,0.4547399555346777,0.7064094065772585
27018,0.08543869410223337,0.29336617977016527
27019,0.8993929558252747,0.9644648117636483
27020,0.192433389920297,0.2342649433520873
27021,0.11900636419422096,0.5396119117348263
27022,0.18463049332085169,0.1865493961894707
27023,0.12915644028485776,0.16401276544180224
27024,0.11986893745093816,0.25863754810136425
27025,0.0460129402555373,0.0198693054781889
27026,0.05622693182633342,0.31105779148519175
27027,0.09616339853027775,0.7608862816325203
27028,0.37982049234004017,0.8800424488461058
27029,0.11752280912248608,0.33286008169197656
27030,0.14071102768914592,0.23478053536111193
27031,0.2220376041533606,0.8311426364240255
27032,0.17102131126329653,0.44791970430354966
27033,0.32479142549453155,0.7440424197083524
27034,0.008392914376781661,0.6590767129426043
27035,0.24910281500603546,0.36609984172623844
27036,0.2054790510000256,0.6861092147202871
27037,0.6316172520756079,0.8018894925134252
27038,0.02584920473622582,0.030737580592669896
27039,0.7502089404785729,0.9281708067621295
27040,0.17078097637448586,0.13858829258545738
27041,0.14990721585266165,0.5708790285780854
27042,0.0686950076646724,0.534819479113812
27043,0.5815956559541036,0.7967616299028548
27044,0.007104706560372416,0.03206703951544057
27045,0.17163319240484207,0.5351309503320661
27046,0.05018267501736779,0.1070478340193169
27047,0.517167829325684,0.42343093683647803
27048,0.14315607404252273,0.3462392218062893
27049,0.25632406022551546,0.8926478256113201
27050,0.04603452763867567,0.5601638998855326
27051,0.11939917573470765,0.25917717418131103
27052,0.10017539676911066,0.24629008744558334
27053,0.8846252725121618,0.9657254495506975
27054,0.03448111807061543,0.06324104877345813
27055,0.11414801265084344,0.8496965963266417
27056,0.015986210642861955,0.03109558484202119
27057,0.028612215252334396,0.03005908258458485
27058,0.8351128692143804,0.8988679642164199
27059,0.06560754912709525,0.2155698734273602
27060,0.02806694681872196,0.42518241863053813
27061,0.0659943169248156,0.34488121283181356
27062,0.050913009153099584,0.48729622219133095
27063,0.06303490632428567,0.563986973168987
27064,0.21138617519577285,0.4674787082427647
27065,0.06010742636201684,0.3680014542258378
27066,0.04603813946464099,0.6130111898175329
27067,0.47830979500850834,0.75204194514292
27068,0.8751841546445515,0.9431334314681458
27069,0.5680651087059377,0.9500339103858432
27070,0.037928218686260784,0.05613032742335526
27071,0.056129643397133167,0.08584479023112879
27072,0.05099568945533954,0.7401203946441796
27073,0.027182096028719765,0.8560270400975277
27074,0.03929469603479062,0.2891733143898458
27075,0.6913928726002466,0.8530192025382686
27076,0.5809756856866604,0.7720561035700177
27077,0.03292296219544745,0.09119516610337583
27078,0.30009183157627306,0.8224138630915465
27079,0.3019115315297137,0.9398032594169019
27080,0.07377963314093285,0.2538227041499481
27081,0.0192269575443038,0.6835431792334585
27082,0.2925148708149876,0.4651119647322914
27083,0.049649894402496175,0.2541130869987129
27084,0.8634761462778573,0.7008423278001816
27085,0.05025519705209192,0.01350540240722901
27086,0.054255867419499434,0.09983427687349301
27087,0.1985415537204658,0.320080675662099
27088,0.2071242888171697,0.7390724551297734
27089,0.12946279817353748,0.2303359342562201
27090,0.23724439375868125,0.6177587945638868
27091,0.3671365411636295,0.17428589475784823
27092,0.12405504406575085,0.2900742911285299
27093,0.19365926216623633,0.27521405050470504
27094,0.00877030737645774,0.03491063743623149
27095,0.07390512446880579,0.547427085619746
27096,0.019535071092727223,0.21551575224078517
27097,0.5783256338248726,0.7701792653187334
27098,0.3968326475545878,0.8380891476764881
27099,0.16395835289011737,0.488642987121963
27100,0.059840445401211986,0.7723760873322485
27101,0.07286756872698241,0.6556490640392458
27102,0.09459135962087634,0.8216645943901313
27103,0.024536805066471747,0.054923192831313916
27104,0.30627288447363193,0.5093503846700929
27105,0.061986071552499425,0.41427726893410804
27106,0.6422361504125743,0.8991164060929298
27107,0.39816272149400633,0.6898421585077731
27108,0.11334441917297566,0.28343407411237437
27109,0.07186947761258451,0.2488900402981751
27110,0.10312348522625978,0.3560017777695026
27111,0.04096791028179615,0.3880611234890184
27112,0.17987907619548435,0.6363526510638278
27113,0.09111806421778897,0.2536019876527238
27114,0.08377447541216759,0.21981639581073312
27115,0.49781722976099185,0.8702356530970453
27116,0.1829807867627822,0.9284941057263384
27117,0.057282998179130816,0.11533458844590164
27118,0.16107443128419385,0.5755101469339322
27119,0.07685259419023675,0.3091837052566405
27120,0.36118170842009467,0.9852389100494002
27121,0.014411088106176384,0.7033377519555581
27122,0.04371105537737227,0.2461319691280167
27123,0.03749604858468149,0.0980744214320326
27124,0.024427775538224856,0.06994265877307446
27125,0.025684896207981964,0.03265730767225262
27126,0.27761951878530045,0.07542444480926755
27127,0.06865983601276769,0.0804270231465882
27128,0.1647728569848318,0.6558010909181091
27129,0.571926004836813,0.5707775573088739
27130,0.11350482035689535,0.21887970203118312
27131,0.052826123856545774,0.06991638378869594
27132,0.5082185327546399,0.9326462624378457
27133,0.08906433011659894,0.5888261206698953
27134,0.6591026761280137,0.9287619242317194
27135,0.19363970578295608,0.5522106337062412
27136,0.08377365869639099,0.5740695113913036
27137,0.06442400335163291,0.20148112763365728
27138,0.15181887393862922,0.570365353138249
27139,0.09934327152293917,0.08242991133488128
27140,0.8975473012868508,0.9515611490700783
27141,0.5655821234903537,0.8494747653659477
27142,0.07269223772619471,0.33066293039454386
27143,0.2878881929705171,0.49947249530120164
27144,0.05408137255179223,0.052838448444555645
27145,0.3705428443348307,0.6751688044161008
27146,0.03884314294208215,0.9220223642737033
27147,0.06333166288785384,0.24926571265763636
27148,0.1820394748292081,0.14109240463791506
27149,0.3020962317006294,0.17761735413050664
27150,0.6750171368778631,0.9636309952796174
27151,0.14340538709146589,0.7689997600612709
27152,0.02267615417263697,0.21107667325369298
27153,0.23891276553085403,0.8277896185854914
27154,0.688812331715384,0.8758257460561807
27155,0.1646781385949784,0.6807973013110123
27156,0.01569533332123786,0.37261667203910215
27157,0.008683427207549155,0.44384265630807845
27158,0.08762998607246657,0.41532793352196423
27159,0.047959844954965414,0.14237606725748783
27160,0.19648750432184417,0.18905759701602315
27161,0.40162832367992296,0.5222684615199469
27162,0.1255683169534418,0.9492018850000333
27163,0.5242815074684744,0.5231117723921948
27164,0.21252411678231736,0.1192977819670315
27165,0.4149070376335468,0.5827451038923602
27166,0.07991151363653627,0.16167128974292497
27167,0.17584267508474624,0.4533721596876421
27168,0.15031166999003118,0.688848236439024
27169,0.44572153395470065,0.6451319974642019
27170,0.37472059511390066,0.8444558977000152
27171,0.04549165238142725,0.3635197935451917
27172,0.05655412202239259,0.8560733782228737
27173,0.2209350906027217,0.5385218749398617
27174,0.07932864728522099,0.07998896822201475
27175,0.08253957719633194,0.13727415715802155
27176,0.5686128696726963,0.9598257951886955
27177,0.8293049615558444,0.9482831660809236
27178,0.15676610335402158,0.38164235739137004
27179,0.08026347669744202,0.27289518984075206
27180,0.18372550246313277,0.38942070571962617
27181,0.0321721778424119,0.8077034670233857
27182,0.637674840502777,0.9232749015069149
27183,0.042996599189046726,0.5768281703304613
27184,0.04235019808706643,0.34904872365373896
27185,0.4876063075313909,0.7821640655610547
27186,0.11026770796906306,0.6285306054582838
27187,0.07862422467479249,0.11331756395408965
27188,0.0486887591354043,0.28978464551272937
27189,0.04951753210093174,0.5633009070379142
27190,0.400272881722239,0.7625015925783223
27191,0.12767150975341188,0.9449805712320513
27192,0.5279510002958497,0.7620756693830637
27193,0.015799836116886064,0.07909187095082713
27194,0.07918396281310107,0.3556456312535796
27195,0.023520157303720535,0.10300522437192346
27196,0.36711987282459696,0.22948002429841616
27197,0.05516677662575769,0.6577876736902167
27198,0.9378385373940366,0.9896424155371379
27199,0.032735562551457986,0.13963545422367368
27200,0.2671487477965854,0.6675404199694573
27201,0.7455381553290699,0.9219347295600796
27202,0.05409564900258376,0.024507292613384316
27203,0.04986971111925901,0.08860782600815227
27204,0.0225932008236943,0.05229250022591462
27205,0.06854870856108228,0.242030210139478
27206,0.15744480202045172,0.26321877355486956
27207,0.07847189808195193,0.16887070050465988
27208,0.8176602220061794,0.7654533340190774
27209,0.1278797889890832,0.2645731066309864
27210,0.3049333358502651,0.3819225822021201
27211,0.09449412688090032,0.26514841919292176
27212,0.6160583846499424,0.9519425331344754
27213,0.5324929932114728,0.4498152924157339
27214,0.026732560594462218,0.0672596293635596
27215,0.17246703951811618,0.8453873717385177
27216,0.12795791635073336,0.8847789638757844
27217,0.10809662256909637,0.16613428963996738
27218,0.7098340140691791,0.963616891586598
27219,0.5049623902215618,0.6758141640796095
27220,0.10220359736563318,0.43419643648756984
27221,0.2106089786508133,0.641618783260384
27222,0.22992898475329124,0.6331533403170146
27223,0.049576391621777016,0.7018834446118007
27224,0.2045501290810008,0.7095645247269805
27225,0.18379780912855206,0.2743864454096721
27226,0.016829116200382507,0.26173471533424825
27227,0.15489488782715077,0.412384332503079
27228,0.49489871669166713,0.833054574317734
27229,0.6785611318993274,0.9168987704789463
27230,0.22740914798621173,0.976774938413854
27231,0.4219305910444102,0.8043554982421371
27232,0.10529667870551694,0.5205436610909815
27233,0.2710835779470606,0.16312346777620762
27234,0.04356556326459968,0.030557837130515852
27235,0.8972971225148664,0.9577507213261506
27236,0.1075357706484352,0.9353172168245278
27237,0.18120635671239188,0.5847975119647167
27238,0.30995842878659413,0.7627011267907039
27239,0.5807022310427024,0.25737971520635533
27240,0.13653184393135798,0.46466083627082516
27241,0.07807945006773175,0.21046062700111998
27242,0.11211106241817949,0.474210800311574
27243,0.03661239198446723,0.07284920158312459
27244,0.03454688426207117,0.09025106984760106
27245,0.13658686481277332,0.49429652926807743
27246,0.8081326862975701,0.9506282225419932
27247,0.17924989812465228,0.9329376926134487
27248,0.10761625610721837,0.5186804893162018
27249,0.1216216136468188,0.6500752579429216
27250,0.10254389862418224,0.2801365219768831
27251,0.09677612221724652,0.31030716080552645
27252,0.3621837914603789,0.6270825436629298
27253,0.0822397626579547,0.9200734189057795
27254,0.8989527923056061,0.9726464816099543
27255,0.13978075210895202,0.338112259257938
27256,0.5716561253633022,0.9557535479846184
27257,0.4414935357467762,0.49044761792665004
27258,0.4714418856492194,0.828041345325047
27259,0.552744780420185,0.9251283743102621
27260,0.13119232135392672,0.4525720517149797
27261,0.1299185625292657,0.6752019402713879
27262,0.19870150883508725,0.5682281681830951
27263,0.04427760778432314,0.06971555629316983
27264,0.06336595142102434,0.07136062547308583
27265,0.02670266967910023,0.18588164625844028
27266,0.16219000050538804,0.2995961888095118
27267,0.13321280958420154,0.7855130793218167
27268,0.020134404863397497,0.18601678435946478
27269,0.7267659528276652,0.35157362889648114
27270,0.03325145477991592,0.10266574881193945
27271,0.06612624663725435,0.30837193432271065
27272,0.011998469765138688,0.4156078577716876
27273,0.04603918569913282,0.15055137104768793
27274,0.1262555721637555,0.5164327679004682
27275,0.1427863315325262,0.36830293836712963
27276,0.010137550395873864,0.09735640893291679
27277,0.047305042092236765,0.8212240900973
27278,0.15390219974330147,0.3205364844478904
27279,0.11217662469354397,0.28933660264672034
27280,0.23634313796724452,0.3508878711961514
27281,0.06724865247294913,0.32715766358118564
27282,0.07732082539529835,0.9019034707408737
27283,0.004970553466050251,0.018599630520093297
27284,0.18190020526744502,0.2806349334855856
27285,0.10915754152797498,0.4436865526238187
27286,0.08379190502057933,0.24730791848743694
27287,0.27963176442473775,0.6625742894220948
27288,0.5921655988983493,0.8154671338837423
27289,0.28409971425834313,0.3698230362498128
27290,0.018421086471408585,0.06693755923978566
27291,0.7279811760766121,0.8357492581924602
27292,0.05757956134509366,0.6787698944530898
27293,0.12451162927056324,0.9701347972263855
27294,0.01872665836222289,0.04557192850241767
27295,0.2625523202467636,0.8601699867864522
27296,0.06997023394159031,0.7818474580286305
27297,0.060182235328149605,0.7237831837421003
27298,0.08546713254573737,0.28343723530882536
27299,0.30850940492731455,0.7717400620900912
27300,0.1771958239741397,0.9663970593545562
27301,0.004264565520887949,0.02387293345917873
27302,0.1288174969806849,0.47677454192626123
27303,0.02198716952259468,0.07573664916423008
27304,0.10486944249069194,0.7872081443107967
27305,0.038552476181099936,0.03688257729676685
27306,0.22064339657720708,0.5899531907774718
27307,0.5527350752098797,0.7639632675706536
27308,0.06640305783711635,0.14990891860654937
27309,0.5482206261873437,0.9697043927270618
27310,0.05683376651400556,0.13335727857846594
27311,0.15729632715348266,0.1065376888209599
27312,0.061430688420712296,0.3250516285453957
27313,0.06626404207102245,0.1360071858185799
27314,0.031071453019644524,0.08573054565691765
27315,0.12212384302507812,0.27959713990193835
27316,0.35163497919362374,0.8012864571918699
27317,0.06261299653453505,0.13793314034089207
27318,0.2617067603111487,0.33257202652018836
27319,0.3939603162752263,0.8935396633682152
27320,0.40638356519246344,0.678283322424149
27321,0.0393065193184221,0.5347701999440708
27322,0.5988750995550608,0.46439919606278607
27323,0.06930451221063845,0.5857904704098786
27324,0.270031697218334,0.5461200708159448
27325,0.7637179404624768,0.9428207807817942
27326,0.12902726410007911,0.5642625922235598
27327,0.1419717232712219,0.3938831071091723
27328,0.23334022564191495,0.5273372699402036
27329,0.10220532559123889,0.3130119437335229
27330,0.015011180793860079,0.49625444486614706
27331,0.08853492118038925,0.18906371718121875
27332,0.18369787855563588,0.957104681007859
27333,0.609240373497758,0.7319445937129422
27334,0.056680992808981936,0.03782522890599089
27335,0.2194435813295985,0.1140256299884797
27336,0.06631676838726212,0.1491448418239922
27337,0.19224637109424375,0.6205113642284442
27338,0.21798416346776708,0.45238532698050027
27339,0.2492897934227362,0.34330451914714993
27340,0.0224639720210183,0.20051931647376559
27341,0.20561984810307218,0.7015488313907589
27342,0.02971122796269568,0.6274485611327866
27343,0.06054132665638768,0.131217668667505
27344,0.3195678579370821,0.5600822871938309
27345,0.06370824171697395,0.3543979477588043
27346,0.8434447425773917,0.9715844825305902
27347,0.7403877900551875,0.955187985267169
27348,0.08814024252125545,0.3107497551315604
27349,0.06316748364770632,0.22373372258939397
27350,0.21709141877694224,0.947695186856565
27351,0.8382552695329162,0.9061138462115913
27352,0.11453445685063829,0.38475668070475466
27353,0.00915120220794165,0.08969112587450788
27354,0.16578813623236702,0.6626847598820816
27355,0.26469637610838836,0.46725654223675206
27356,0.19033359277240686,0.39160687313458925
27357,0.14491377468162558,0.3683698732575031
27358,0.24185170297013084,0.7591250974308918
27359,0.34808256081395345,0.8229149581839424
27360,0.13048924904347148,0.5206862175777145
27361,0.04633547089946629,0.9324165625940732
27362,0.22537922231494162,0.44405514123802975
27363,0.1417284866548063,0.28224600686852513
27364,0.06920060220226316,0.4629608378337918
27365,0.3706309710161698,0.6976903070127695
27366,0.4948139506681928,0.5913449449673558
27367,0.22991982637218678,0.445488441406552
27368,0.11661518664585906,0.49630069638024343
27369,0.0527886834012674,0.04946658252706019
27370,0.020620380064820226,0.8107821361672324
27371,0.2095188905513564,0.43909172706329136
27372,0.09155887062362122,0.2397401119907425
27373,0.7552433796487285,0.7423020589537356
